,index,video_id,video_path,duration,begin_frame,end_frame,captions,subject,predicate,object
8221,4388,v_Gg8Ha8OPtZ0,https://www.youtube.com/watch?v=Gg8Ha8OPtZ0,21.43,14.03,18.75, The boy in the red shirt bowls with a large green ball and hits a strike.,boy,bowl with,ball
8222,4388,v_Gg8Ha8OPtZ0,https://www.youtube.com/watch?v=Gg8Ha8OPtZ0,21.43,14.03,18.75, The boy in the red shirt bowls with a large green ball and hits a strike.,ball,is,green
8223,4389,v_Gg8Ha8OPtZ0,https://www.youtube.com/watch?v=Gg8Ha8OPtZ0,21.43,14.03,18.75, The boy in the red shirt bowls with a large green ball and hits a strike.,boy,hit,strike
8224,4390,v_Gg8Ha8OPtZ0,https://www.youtube.com/watch?v=Gg8Ha8OPtZ0,21.43,18.75,20.36, He is ecstatic after his win and begins jumping with joy.,man,win,tennis
8225,4391,v_Gg8Ha8OPtZ0,https://www.youtube.com/watch?v=Gg8Ha8OPtZ0,21.43,18.75,20.36, He is ecstatic after his win and begins jumping with joy.,man,jump with,joy
8226,4392,v_Ccy8WD2k4L8,https://www.youtube.com/watch?v=Ccy8WD2k4L8,103.54,0,7.25,A woman is dancing on a stage.,woman,dance on,stage
8227,4393,v_Ccy8WD2k4L8,https://www.youtube.com/watch?v=Ccy8WD2k4L8,103.54,7.76,39.34, She picks up a microphone and starts singing.,microphone,is,pick up
8228,4393,v_Ccy8WD2k4L8,https://www.youtube.com/watch?v=Ccy8WD2k4L8,103.54,7.76,39.34, She picks up a microphone and starts singing.,woman,pick up,microphone
8229,4393,v_Ccy8WD2k4L8,https://www.youtube.com/watch?v=Ccy8WD2k4L8,103.54,7.76,39.34, She picks up a microphone and starts singing.,woman,is,singing
8230,4394,v_Ccy8WD2k4L8,https://www.youtube.com/watch?v=Ccy8WD2k4L8,103.54,39.86,81.27, She begins to play a drum set in front of her.,drum set,in front of,girl
8231,4395,v_kF6tSW-ZOFg,https://www.youtube.com/watch?v=kF6tSW-ZOFg,15.42,0,0.85,A lady stands at the end of a hopscotch court.,lady,stand at end of,hopscotch court
8232,4396,v_kF6tSW-ZOFg,https://www.youtube.com/watch?v=kF6tSW-ZOFg,15.42,0.76,7.4, The lady then jumps across the hopscotch court towards the right.,lady,jump across,hopscotch court
8233,4396,v_kF6tSW-ZOFg,https://www.youtube.com/watch?v=kF6tSW-ZOFg,15.42,0.76,7.4, The lady then jumps across the hopscotch court towards the right.,lady,jump towards,right
8234,4397,v_kF6tSW-ZOFg,https://www.youtube.com/watch?v=kF6tSW-ZOFg,15.42,7.4,15.18, The lady then hops back where she started.,lady,hop back,start
8235,4398,v_6EN1q4TmPtI,https://www.youtube.com/watch?v=6EN1q4TmPtI,99.29,0,24.81,Young people carry inflatable boats and get in the water.,boats,is,inflatable
8236,4398,v_6EN1q4TmPtI,https://www.youtube.com/watch?v=6EN1q4TmPtI,99.29,0,24.81,Young people carry inflatable boats and get in the water.,boats,get in,water
8237,4399,v_6EN1q4TmPtI,https://www.youtube.com/watch?v=6EN1q4TmPtI,99.29,0,24.81,Young people carry inflatable boats and get in the water.,people,carry,boats
8238,4400,v_6EN1q4TmPtI,https://www.youtube.com/watch?v=6EN1q4TmPtI,99.29,25.31,70," Then, the young people lie face down on the boats and sail in the river.",people,lay on,boats
8239,4401,v_6EN1q4TmPtI,https://www.youtube.com/watch?v=6EN1q4TmPtI,99.29,25.31,70," Then, the young people lie face down on the boats and sail in the river.",sail,in,river
8240,4401,v_6EN1q4TmPtI,https://www.youtube.com/watch?v=6EN1q4TmPtI,99.29,25.31,70," Then, the young people lie face down on the boats and sail in the river.",people,sail in,river
8241,4402,v_6EN1q4TmPtI,https://www.youtube.com/watch?v=6EN1q4TmPtI,99.29,70.5,99.29," After, the men advance in the water moving the hand to help advance.",men,advance in,water
8242,4403,v_6EN1q4TmPtI,https://www.youtube.com/watch?v=6EN1q4TmPtI,99.29,70.5,99.29," After, the men advance in the water moving the hand to help advance.",men,move,hand
8243,4403,v_6EN1q4TmPtI,https://www.youtube.com/watch?v=6EN1q4TmPtI,99.29,70.5,99.29," After, the men advance in the water moving the hand to help advance.",men,help,advance
8244,4404,v_MQ7k1wig4jk,https://www.youtube.com/watch?v=MQ7k1wig4jk,16.15,6.38,13.73,There are several men playing Foos ball in an indoor room that has wooden panels.,men,play,foos ball
8245,4405,v_MQ7k1wig4jk,https://www.youtube.com/watch?v=MQ7k1wig4jk,16.15,6.38,13.73,There are several men playing Foos ball in an indoor room that has wooden panels.,panels,is,wooden
8246,4405,v_MQ7k1wig4jk,https://www.youtube.com/watch?v=MQ7k1wig4jk,16.15,6.38,13.73,There are several men playing Foos ball in an indoor room that has wooden panels.,room,have,panels
8247,4405,v_MQ7k1wig4jk,https://www.youtube.com/watch?v=MQ7k1wig4jk,16.15,6.38,13.73,There are several men playing Foos ball in an indoor room that has wooden panels.,foosball,play in,room
8248,4408,v_-zp0Sban5Wk,https://www.youtube.com/watch?v=-zp0Sban5Wk,186.55,0,27.97,A woman is standing in her kitchen in front of a counter.,woman,in front of,counter
8249,4409,v_-zp0Sban5Wk,https://www.youtube.com/watch?v=-zp0Sban5Wk,186.55,38.24,74.62," She shows a plate of food, and several ingredients.",food,on,plate
8250,4410,v_-zp0Sban5Wk,https://www.youtube.com/watch?v=-zp0Sban5Wk,186.55,38.24,74.62," She shows a plate of food, and several ingredients.",ingredients,on,plate
8251,4411,v_-zp0Sban5Wk,https://www.youtube.com/watch?v=-zp0Sban5Wk,186.55,77.41,136.17," She boils pasta in a pot, draining it.",pasta,boil in,pot
8252,4411,v_-zp0Sban5Wk,https://www.youtube.com/watch?v=-zp0Sban5Wk,186.55,77.41,136.17," She boils pasta in a pot, draining it.",pasta,drain,pasta
8253,4412,v_-zp0Sban5Wk,https://www.youtube.com/watch?v=-zp0Sban5Wk,186.55,139.91,166.02," She then mixes cheese, orzo, and vegetables, creating an orzo pasta salad.",pasta,is,orzo
8254,4412,v_-zp0Sban5Wk,https://www.youtube.com/watch?v=-zp0Sban5Wk,186.55,139.91,166.02," She then mixes cheese, orzo, and vegetables, creating an orzo pasta salad.",pasta,is,salad
8255,4412,v_-zp0Sban5Wk,https://www.youtube.com/watch?v=-zp0Sban5Wk,186.55,139.91,166.02," She then mixes cheese, orzo, and vegetables, creating an orzo pasta salad.",pasta,is,cheese
8256,4412,v_-zp0Sban5Wk,https://www.youtube.com/watch?v=-zp0Sban5Wk,186.55,139.91,166.02," She then mixes cheese, orzo, and vegetables, creating an orzo pasta salad.",pasta,is,vegetables
8257,4413,v_-zp0Sban5Wk,https://www.youtube.com/watch?v=-zp0Sban5Wk,186.55,169.75,186.55, She takes a bite of the food.,food,take,bite
8258,4414,v__HeqBIO9TgQ,https://www.youtube.com/watch?v=_HeqBIO9TgQ,65.31,0,4.57,A lady and a child are washing dishes in the dirt.,lady,wash,dishes
8259,4414,v__HeqBIO9TgQ,https://www.youtube.com/watch?v=_HeqBIO9TgQ,65.31,0,4.57,A lady and a child are washing dishes in the dirt.,child,wash,dishes
8260,4414,v__HeqBIO9TgQ,https://www.youtube.com/watch?v=_HeqBIO9TgQ,65.31,0,4.57,A lady and a child are washing dishes in the dirt.,dishes,in,dirt
8261,4415,v__HeqBIO9TgQ,https://www.youtube.com/watch?v=_HeqBIO9TgQ,65.31,4.9,9.47, The little girl walks away.,girl,walk away from,
8262,4416,v__HeqBIO9TgQ,https://www.youtube.com/watch?v=_HeqBIO9TgQ,65.31,14.03,21.54, The lady rinses her dishes and puts them on a shelf.,lady,rinse,dishes
8263,4416,v__HeqBIO9TgQ,https://www.youtube.com/watch?v=_HeqBIO9TgQ,65.31,14.03,21.54, The lady rinses her dishes and puts them on a shelf.,dishes,is,on
8264,4416,v__HeqBIO9TgQ,https://www.youtube.com/watch?v=_HeqBIO9TgQ,65.31,14.03,21.54, The lady rinses her dishes and puts them on a shelf.,dishes,is,shelf
8265,4417,v__HeqBIO9TgQ,https://www.youtube.com/watch?v=_HeqBIO9TgQ,65.31,35.27,40.5, We see the boys standing behind the lady.,boys,stand behind,lady
8266,4418,v__HeqBIO9TgQ,https://www.youtube.com/watch?v=_HeqBIO9TgQ,65.31,53.88,59.11, We see the shelf and the dishes.,dishes,on,shelf
8267,4420,v_NKNgAE07TIQ,https://www.youtube.com/watch?v=NKNgAE07TIQ,169.25,11.85,28.77,A man wearing a black shirts with a graphic design is seated near a table with liquor bottles and a shaker.,man,sit near,table
8268,4420,v_NKNgAE07TIQ,https://www.youtube.com/watch?v=NKNgAE07TIQ,169.25,11.85,28.77,A man wearing a black shirts with a graphic design is seated near a table with liquor bottles and a shaker.,man,sit near,liquor bottles
8269,4420,v_NKNgAE07TIQ,https://www.youtube.com/watch?v=NKNgAE07TIQ,169.25,11.85,28.77,A man wearing a black shirts with a graphic design is seated near a table with liquor bottles and a shaker.,man,sit near,shaker
8270,4421,v_NKNgAE07TIQ,https://www.youtube.com/watch?v=NKNgAE07TIQ,169.25,11.85,28.77,A man wearing a black shirts with a graphic design is seated near a table with liquor bottles and a shaker.,graphic design,on,shirt
8271,4422,v_NKNgAE07TIQ,https://www.youtube.com/watch?v=NKNgAE07TIQ,169.25,28.77,44, He is a demonstrating how to make a seasonal alcoholic drink.,drink,is,seasonal
8272,4422,v_NKNgAE07TIQ,https://www.youtube.com/watch?v=NKNgAE07TIQ,169.25,28.77,44, He is a demonstrating how to make a seasonal alcoholic drink.,drink,make,drink
8273,4423,v_NKNgAE07TIQ,https://www.youtube.com/watch?v=NKNgAE07TIQ,169.25,44,60.93, He picks up the liquor bottles that he will be using for the drinks.,bottles,is,liquor
8274,4423,v_NKNgAE07TIQ,https://www.youtube.com/watch?v=NKNgAE07TIQ,169.25,44,60.93, He picks up the liquor bottles that he will be using for the drinks.,man,pick up,bottles
8275,4424,v_NKNgAE07TIQ,https://www.youtube.com/watch?v=NKNgAE07TIQ,169.25,60.93,71.93, He uses the jigger to measure and then pour the necessary ingredients into the shaker.,jigger,pour,ingredients
8276,4424,v_NKNgAE07TIQ,https://www.youtube.com/watch?v=NKNgAE07TIQ,169.25,60.93,71.93, He uses the jigger to measure and then pour the necessary ingredients into the shaker.,jigger,pour,shaker
8277,4425,v_NKNgAE07TIQ,https://www.youtube.com/watch?v=NKNgAE07TIQ,169.25,71.93,88.86, He then adds some cream to the mixture.,cream,add to,mixture
8278,4426,v_NKNgAE07TIQ,https://www.youtube.com/watch?v=NKNgAE07TIQ,169.25,88.86,123.55, He adds a few cubes of ice into the shaker.,ice,is,cubes
8279,4426,v_NKNgAE07TIQ,https://www.youtube.com/watch?v=NKNgAE07TIQ,169.25,88.86,123.55, He adds a few cubes of ice into the shaker.,ice,into,shaker
8280,4427,v_NKNgAE07TIQ,https://www.youtube.com/watch?v=NKNgAE07TIQ,169.25,123.55,136.25, Then he shakes beverage vigorously and pours into a conical glass.,glass,is,conical
8281,4427,v_NKNgAE07TIQ,https://www.youtube.com/watch?v=NKNgAE07TIQ,169.25,123.55,136.25, Then he shakes beverage vigorously and pours into a conical glass.,beverage,pour into,glass
8282,4427,v_NKNgAE07TIQ,https://www.youtube.com/watch?v=NKNgAE07TIQ,169.25,123.55,136.25, Then he shakes beverage vigorously and pours into a conical glass.,man,shake,beverage
8283,4428,v_NKNgAE07TIQ,https://www.youtube.com/watch?v=NKNgAE07TIQ,169.25,136.25,144.71, He then tops the drink with whipped cream from a can and puts a cherry on the top.,whipped cream,from,can
8284,4428,v_NKNgAE07TIQ,https://www.youtube.com/watch?v=NKNgAE07TIQ,169.25,136.25,144.71, He then tops the drink with whipped cream from a can and puts a cherry on the top.,drink,on top of,whipped cream
8285,4428,v_NKNgAE07TIQ,https://www.youtube.com/watch?v=NKNgAE07TIQ,169.25,136.25,144.71, He then tops the drink with whipped cream from a can and puts a cherry on the top.,drink,is,canned
8286,4429,v_NKNgAE07TIQ,https://www.youtube.com/watch?v=NKNgAE07TIQ,169.25,136.25,144.71, He then tops the drink with whipped cream from a can and puts a cherry on the top.,cherry,on top of,cake
8287,4430,v_NKNgAE07TIQ,https://www.youtube.com/watch?v=NKNgAE07TIQ,169.25,144.71,169.25, He gives information about his Facebook page and other details.,page,is,facebook
8288,4430,v_NKNgAE07TIQ,https://www.youtube.com/watch?v=NKNgAE07TIQ,169.25,144.71,169.25, He gives information about his Facebook page and other details.,man,give,page
8289,4431,v_fMVKdmMVixQ,https://www.youtube.com/watch?v=fMVKdmMVixQ,182.6,0,8.22,A group of people stand behind a master yogi.,yogi,stand behind,people
8290,4431,v_fMVKdmMVixQ,https://www.youtube.com/watch?v=fMVKdmMVixQ,182.6,0,8.22,A group of people stand behind a master yogi.,yogi,is,master
8291,4432,v_fMVKdmMVixQ,https://www.youtube.com/watch?v=fMVKdmMVixQ,182.6,12.77,18.26, He instructs them on position before leading them in yoga.,man,instruct,people
8292,4433,v_fMVKdmMVixQ,https://www.youtube.com/watch?v=fMVKdmMVixQ,182.6,30.12,182.6," They perform several moves, slowly and gracefully.",moves,is,3
8293,4433,v_fMVKdmMVixQ,https://www.youtube.com/watch?v=fMVKdmMVixQ,182.6,30.12,182.6," They perform several moves, slowly and gracefully.",perform,moves,3
8294,4434,v_fMVKdmMVixQ,https://www.youtube.com/watch?v=fMVKdmMVixQ,182.6,30.12,182.6," They perform several moves, slowly and gracefully.",gracefully,is,slow
8295,4435,v_nhW0O7NC0GM,https://www.youtube.com/watch?v=nhW0O7NC0GM,69.23,0.34,28.73,A man is seen sitting in the water in a kayak speaking to the camera.,man,sit in,water
8296,4435,v_nhW0O7NC0GM,https://www.youtube.com/watch?v=nhW0O7NC0GM,69.23,0.34,28.73,A man is seen sitting in the water in a kayak speaking to the camera.,man,sit in,kayak
8297,4437,v_nhW0O7NC0GM,https://www.youtube.com/watch?v=nhW0O7NC0GM,69.23,18.35,53.65, The man continues speaking while holding a paddle in his hands.,man,speak,paddle
8298,4438,v_nhW0O7NC0GM,https://www.youtube.com/watch?v=nhW0O7NC0GM,69.23,47.43,67.51, He moves around a bit in the water and leads into him paddling along the water.,man,paddle along,water
8299,4439,v_nhW0O7NC0GM,https://www.youtube.com/watch?v=nhW0O7NC0GM,69.23,47.43,67.51, He moves around a bit in the water and leads into him paddling along the water.,man,move around,water
8300,4440,v_520b6oA9s-U,https://www.youtube.com/watch?v=520b6oA9s-U,234.28,2.33,91.37,"A woman explains how to make a cake in a kitchen, then she puts four eggs and sugar in a bowl and beat with an electric mixer and add more ingredients to form a wet mix.",woman,explain,cake
8301,4441,v_520b6oA9s-U,https://www.youtube.com/watch?v=520b6oA9s-U,234.28,2.33,91.37,"A woman explains how to make a cake in a kitchen, then she puts four eggs and sugar in a bowl and beat with an electric mixer and add more ingredients to form a wet mix.",eggs,is,4
8302,4441,v_520b6oA9s-U,https://www.youtube.com/watch?v=520b6oA9s-U,234.28,2.33,91.37,"A woman explains how to make a cake in a kitchen, then she puts four eggs and sugar in a bowl and beat with an electric mixer and add more ingredients to form a wet mix.",eggs,in,bowl
8303,4441,v_520b6oA9s-U,https://www.youtube.com/watch?v=520b6oA9s-U,234.28,2.33,91.37,"A woman explains how to make a cake in a kitchen, then she puts four eggs and sugar in a bowl and beat with an electric mixer and add more ingredients to form a wet mix.",eggs,is,electric
8304,4441,v_520b6oA9s-U,https://www.youtube.com/watch?v=520b6oA9s-U,234.28,2.33,91.37,"A woman explains how to make a cake in a kitchen, then she puts four eggs and sugar in a bowl and beat with an electric mixer and add more ingredients to form a wet mix.",eggs,beat with,mixer
8305,4442,v_520b6oA9s-U,https://www.youtube.com/watch?v=520b6oA9s-U,234.28,2.33,91.37,"A woman explains how to make a cake in a kitchen, then she puts four eggs and sugar in a bowl and beat with an electric mixer and add more ingredients to form a wet mix.",ingredients,is,wet
8306,4442,v_520b6oA9s-U,https://www.youtube.com/watch?v=520b6oA9s-U,234.28,2.33,91.37,"A woman explains how to make a cake in a kitchen, then she puts four eggs and sugar in a bowl and beat with an electric mixer and add more ingredients to form a wet mix.",ingredients,form,mix
8307,4442,v_520b6oA9s-U,https://www.youtube.com/watch?v=520b6oA9s-U,234.28,2.33,91.37,"A woman explains how to make a cake in a kitchen, then she puts four eggs and sugar in a bowl and beat with an electric mixer and add more ingredients to form a wet mix.",ingredients,is,more
8308,4443,v_520b6oA9s-U,https://www.youtube.com/watch?v=520b6oA9s-U,234.28,92.54,124.16," The woman puts solids on a big bowl and then add the wet mix, oil and milk, then mix with an spatula.",woman,put,solids
8309,4443,v_520b6oA9s-U,https://www.youtube.com/watch?v=520b6oA9s-U,234.28,92.54,124.16," The woman puts solids on a big bowl and then add the wet mix, oil and milk, then mix with an spatula.",solids,on,bowl
8310,4443,v_520b6oA9s-U,https://www.youtube.com/watch?v=520b6oA9s-U,234.28,92.54,124.16," The woman puts solids on a big bowl and then add the wet mix, oil and milk, then mix with an spatula.",bowl,is,big
8311,4443,v_520b6oA9s-U,https://www.youtube.com/watch?v=520b6oA9s-U,234.28,92.54,124.16," The woman puts solids on a big bowl and then add the wet mix, oil and milk, then mix with an spatula.",woman,add,wet mix
8312,4443,v_520b6oA9s-U,https://www.youtube.com/watch?v=520b6oA9s-U,234.28,92.54,124.16," The woman puts solids on a big bowl and then add the wet mix, oil and milk, then mix with an spatula.",woman,add,oil
8313,4443,v_520b6oA9s-U,https://www.youtube.com/watch?v=520b6oA9s-U,234.28,92.54,124.16," The woman puts solids on a big bowl and then add the wet mix, oil and milk, then mix with an spatula.",woman,add,milk
8314,4444,v_520b6oA9s-U,https://www.youtube.com/watch?v=520b6oA9s-U,234.28,92.54,124.16," The woman puts solids on a big bowl and then add the wet mix, oil and milk, then mix with an spatula.",spatula,mix with,food
